ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 65+,1984,1851.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15+,1984,25368.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15-19,1984,4929.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 20-24,1984,3890.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 25-29,1984,3392.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 30-34,1984,2866.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 35-39,1984,2286.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 40-44,1984,1932.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 45-49,1984,1535.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 50-54,1984,1251.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 55-59,1984,984.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 60-64,1984,772.0,,,,
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 65+,1984,1531.0,,,,
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15+",1981,24061.951,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15-64",1981,22357.086,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15-24",1981,7373.532,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 25+",1981,16688.419,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 15+",1981,22457.371,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 15-64",1981,21207.63,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 15-24",1981,7552.769,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 25+",1981,14904.602,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 15+,1981,24061.951,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 15-24,1981,7373.532,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 25-54,1981,13014.066,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 55-64,1981,1969.488,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 65+,1981,1704.865,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 15+,1981,22457.371,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 15-24,1981,7552.769,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 25-54,1981,12055.326,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 55-64,1981,1599.535,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 65+,1981,1249.741,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 15+,1981,24061.951,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 15-24,1981,7373.532,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 25-34,1981,5733.119,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 35-44,1981,4278.964,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 45-54,1981,3001.983,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 55-64,1981,1969.488,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (10-year bands): 65+,1981,1704.865,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 15+,1981,22457.371,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 15-24,1981,7552.769,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 25-34,1981,5650.605,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 35-44,1981,3854.57,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 45-54,1981,2550.151,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 55-64,1981,1599.535,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (10-year bands): 65+,1981,1249.741,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 15+,1981,24061.951,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 15-19,1981,4129.291,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 20-24,1981,3244.241,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 25-29,1981,3241.135,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 30-34,1981,2491.984,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 35-39,1981,2358.406,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 40-44,1981,1920.558,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 45-49,1981,1584.744,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 50-54,1981,1417.239,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 55-59,1981,923.809,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 60-64,1981,1045.679,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 65+,1981,1704.865,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15+,1981,22457.371,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15-19,1981,4017.446,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 20-24,1981,3535.323,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 25-29,1981,3179.455,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 30-34,1981,2471.15,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 35-39,1981,2080.646,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 40-44,1981,1773.924,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 45-49,1981,1277.072,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 50-54,1981,1273.079,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 55-59,1981,696.565,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 60-64,1981,902.97,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 65+,1981,1249.741,,,Break in series: Other or unspecified type of break,Population coverage: Excluding armed forces and/or conscripts
