ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1_EN,ADM4ALT2_EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,DATE,VALIDON,VALIDTO,AREA_SQKM
Magdhara,BD20157865,,,,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,79.7226873053225
Maghadia,BD20155371,,,,Mirsharai,BD201553,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,1.41714718538804
Maghan,BD45725663,,,,Madan,BD457256,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,33.5597545633048
Maghan Siadhar,BD45726342,,,,Mohanganj,BD457263,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,35.3981802343584
Maghi,BD40555774,,,,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,35.3102872602024
Maghia,BD40013866,,,,Kachua,BD400138,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,21.600784877948
Magnama,BD20225678,,,,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.9728120361463
Magra,BD30939577,,,,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,20.7060605958949
Magtala,BD45613163,,,,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,23.8879842916863
Magura,BD40412353,,,,Jhikargachha,BD404123,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,31.0972622661396
Magura,BD40879063,,,,Tala,BD408790,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,26.0282489700796
Magura,BD55734560,,,,Kishoreganj,BD557345,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,21.6864564095235
Magura,BD55777365,,,,Panchagarh Sadar,BD557773,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,32.9935754191724
Magura Binod,BD50888942,,,,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,35.6154564760105
Magura Paurashava,BD40555799,,,,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,48.9217733426407
Maguraghona,BD40473054,,,,Dumuria,BD404730,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,21.1203664545807
Magurkhali,BD40473047,,,,Dumuria,BD404730,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,41.5477343632151
Mahadan,BD45398552,,,,Sarishabari,BD453985,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,28.8751438871559
Mahadebpur,BD50645066,,,,Mahadebpur,BD506450,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,40.4656247950309
Mahajanpur,BD40576076,,,,Mujib Nagar,BD405760,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,26.2709779351173
Mahakali,BD30595647,,,,Munshiganj Sadar,BD305956,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,9.849552052371491
Mahalchhari,BD20466531,,,,Mahalchhari,BD204665,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,58.611242243056
Mahamudnagar,BD30939580,,,,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,16.7729846652448
Maharajpur,BD30355861,,,,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,21.3612996288445
Maharajpur,BD40475372,,,,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,42.4416637843149
Maharajpur,BD50706655,,,,Nawabganj Sadar,BD507066,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,6.36303117556493
Mahendranagar,BD55525573,,,,Lalmonirhat Sadar,BD555255,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,32.8464400154045
Mahera,BD30936671,,,,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.3060482349609
Maheshkhali Paurashava,BD20224999,,,,Maheshkhali,BD202249,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,7.68719186484984
Maheshpur,BD30354340,,,,Kashiani,BD303543,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,35.6652113218867
Maheshpur,BD30686447,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,9.41515538319886
Maheshpur Paurashava,BD40447199,,,,Maheshpur,BD404471,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,11.765122086697
Maheshwaripur,BD40475378,,,,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,51.8866568816341
Mahichal,BD20192720,,,,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.7746314184827
Mahilara,BD10063263,,,,Gaurnadi,BD100632,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,13.5225464181802
Mahimaganj,BD55323050,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,24.2475031544619
Mahinanda,BD30484969,,,,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,10.9643540195483
Mahisar,BD30861460,,,,Bhedarganj,BD308614,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,10.8169126160124
Mahishaban,BD50104054,,,,Gabtali,BD501040,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,23.6028840657706
Mahishasura,BD30686059,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,15.3622000066222
Mahishkhocha,BD55520271,,,,Aditmari,BD555202,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,21.8388449763949
Mahmudpur,BD30261831,,,,Dohar,BD302618,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,37.03299858755771
Mahmudpur,BD30670271,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,10.4905006760409
Mahmudpur,BD45396176,,,,Melandaha,BD453961,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,34.0285181052724
Mahmudpur,BD55276977,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,37.559111181896
Maidan Dighi,BD55772573,,,,Boda,BD557725,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,29.1303238569986
Maidang,BD20844776,,,,Jurai Chhari,BD208447,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,136.153884421146
Maidanhata,BD50109447,,,,Shibganj,BD501094,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,25.7569458878236
Maij Char,BD30480677,,,,Bajitpur,BD304806,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,25.4010017650494
Maij Khapan,BD30484977,,,,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,19.9268544560765
Maij Para Union,BD40657654,,,,Narail Sadar,BD406576,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,30.2127995070714
Maijbagh,BD45613154,,,,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,31.162695022926
Maijbari,BD50885051,,,,Kazipur,BD508850,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,18.1823783618675
Maijgaon,BD60913571,,,,Fenchuganj,BD609135,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,28.3798186425211
Maijkhara,BD20192779,,,,Chandina,BD201927,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,30.0506856926823
Mailakanda,BD45612349,,,,Gauripur,BD456123,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,25.2526599032095
Mainamati,BD20191863,,,,Burichang,BD201918,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.6521393885429
Mainani,BD50644761,,,,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,24.6187070541127
Maisatua,BD20197463,,,,Manoharganj,BD201974,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.1636664937378
Maishadi,BD20132267,,,,Chandpur Sadar,BD201322,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,11.4903205790751
Maitbhanga,BD20157870,,,,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,11.4860069846096
Majchar,BD30294779,,,,Faridpur Sadar,BD302947,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,28.4677636242201
Majgaon,BD50691571,,,,Baraigram,BD506915,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,43.3909762396532
Majh Para,BD50760579,,,,Atgharia,BD507605,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,40.4740697674759
Majhardia,BD30299061,,,,Saltha,BD302990,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,19.4867339345094
Majhbari,BD30824755,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,20.8835265880874
Majhigati,BD30353260,,,,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,11.2715143035237
Majhihatta,BD50109455,,,,Shibganj,BD501094,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,28.496772634762
Majhira,BD50108556,,,,Shajahanpur,BD501085,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,11.8010652519807
Majidbari,BD10787667,,,,Mirzaganj,BD107876,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,28.7892611915489
Majidpur,BD20199469,,,,Titas,BD201994,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,18.1466726106337
Majidpur,BD40413838,,,,Keshabpur,BD404138,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,24.31979212968
Majlishpur,BD20121361,,,,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,18.9364057690332
Makrampur,BD60361156,,,,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,35.5401263246521
Malancha,BD50105457,,,,Kahaloo,BD501054,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,35.9299347248242
Malanchi,BD50765569,,,,Pabna Sadar,BD507655,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,25.2993491883824
Malapara,BD20191562,,,,Brahman Para,BD201915,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,10.4375822836594
Maliat,BD40443354,,,,Kaliganj,BD404433,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,23.6836527289376
Malibari,BD55322480,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,21.5394161373282
Maligachha,BD50765577,,,,Pabna Sadar,BD507655,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,34.2089424623119
Malihad,BD40509465,,,,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,31.7808111380567
Malijhikanda,BD45893750,,,,Jhenaigati,BD458937,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,20.3084886134392
Malikhali,BD10797631,,,,Nazirpur,BD107976,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,30.956162422423
Malkhanagar,BD30597474,,,,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,4.489265486953919
Mallikbari,BD45611369,,,,Bhaluka,BD456113,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,45.166138256956
Malliker Ber,BD40017353,,,,Rampal,BD400173,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,27.5374104099247
Mallikpur,BD40655271,,,,Lohagara,BD406552,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,19.2271013233533
Mamudnagar,BD30937658,,,,Nagarpur,BD309376,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,33.1479225941967
Mamudpur,BD30354333,,,,Kashiani,BD303543,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,15.7123840450357
Mamudpur,BD50386157,,,,Khetlal,BD503861,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,30.8445163347277
Manakosa,BD50708853,,,,Shibganj,BD507088,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,46.67540465857979
Manda,BD30266882,,,,Sabujbagh,BD302668,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,1.37332809745183
Manda,BD50644767,,,,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,25.7798325097476
Mandari,BD20514370,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,21.9263304477199
Mandari,BD60361163,,,,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,34.1764833998545
Manderbari,BD40447135,,,,Maheshpur,BD404471,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,29.1428251278583
Mangalkandi,BD20309457,,,,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,13.2311105908743
Mangalkot,BD40413847,,,,Keshabpur,BD404138,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,23.8380723150157
Mangalpur,BD55271776,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,30.1346915456533
Maniand,BD20120276,,,,Akhaura,BD201202,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,21.8675880588375
Maniari,BD50640363,,,,Atrai,BD506403,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,49.8387706362121
Manigram,BD50811063,,,,Bagha,BD508110,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,37.7746182465086
Manikchhari,BD20466763,,,,Manikchhari,BD204667,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,68.0680865207074
Manikdaha,BD30291071,,,,Bhanga,BD302910,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,19.244120797713
Maniker Char,BD20197571,,,,Meghna,BD201975,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,9.88596792945328
Manikganj Paurashava,BD30564699,,,,Manikganj Sadar,BD305646,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,22.4097916586486
Manikhat,BD50768338,,,,Sujanagar,BD507683,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,26.656320988453
Manikpur,BD60919466,,,,Zakiganj,BD609194,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,38.7779230771731
Manirampur,BD40416167,,,,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,15.9096136430618
Manirampur Paurashava,BD40416199,,,,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,13.9987482282168
Mankon,BD45616577,,,,Muktagachha,BD456165,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,30.9099627288116
Manmathapur,BD55277751,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,38.2382518392046
Mannargaon,BD60903367,,,,Dowarabazar,BD609033,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,35.3148885930404
Manohardi Paurashava,BD30685299,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,5.22972396302269
Manohardia,BD40507982,,,,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,21.3759959301243
Manoharpur,BD40416172,,,,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,17.3505179191145
Manoharpur,BD40448037,,,,Shailkupa,BD404480,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,19.4066393627788
Manoharpur,BD55326766,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,20.8729386774441
Manpura,BD10096547,,,,Manpura,BD100965,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,45.9270184856041
Mansur Nagar,BD50885056,,,,Kazipur,BD508850,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,38.287216140645
Mansurnagar,BD60588031,,,,Rajnagar,BD605880,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,18.5396289944673
Manumukh,BD60587465,,,,Maulvi Bazar Sadar,BD605874,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,17.2182585188621
Maoha,BD45612358,,,,Gauripur,BD456123,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,27.1344239192051
Maona,BD30338647,,,,Sreepur,BD303386,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,79.4882276851639
Marania,BD55852784,,,,Gangachara,BD558527,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,19.6753566680246
Marea Bamanhat,BD55772580,,,,Boda,BD557725,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,29.7544784090088
Maria,BD30484986,,,,Kishoreganj Sadar,BD304849,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,12.4900714726811
Maria,BD50811275,,,,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,19.9472546883458
Maria,BD50813171,,,,Durgapur,BD508131,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,16.0835018717145
Mariamnagar,BD20157034,,,,Rangunia,BD201570,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,5.47908096284259
Maricha,BD40503954,,,,Daulatpur,BD405039,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,48.7067724333837
Maricha,BD55271217,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,37.6254347856098
Marichbunia,BD10789574,,,,Patuakhali Sadar,BD107895,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,28.1172208018328
Marichpura,BD45897072,,,,Nalitabari,BD458970,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,22.6820386450336
Marishya,BD20840759,,,,Baghai Chhari,BD208407,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,48.5537239169418
Marjal,BD30686450,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,12.7609770285094
Maruka,BD20193664,,,,Daudkandi,BD201936,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.5061223254126
Maschhari,BD20466547,,,,Mahalchhari,BD204665,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,31.0133577714297
Mashakhali,BD45612244,,,,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,30.9972255567702
Mashka,BD45724761,,,,Kendua,BD457247,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,23.1551119559427
Masidpur,BD50647947,,,,Porsha,BD506479,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,40.6848731527813
Masimpur,BD30687673,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,22.8529331547451
Masua,BD30484576,,,,Katiadi,BD304845,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,20.6819720421476
Masundia,BD50761652,,,,Bera,BD507616,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,29.5195110641116
Maswimnagar,BD40416178,,,,Manirampur,BD404161,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,30.4134923607576
Matabi,BD20302960,,,,Feni Sadar,BD203029,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,15.4400685731326
Matarbari,BD20224971,,,,Maheshkhali,BD202249,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,26.006373705928
Matbarer Char,BD30548763,,,,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,20.8560331728017
Mathabanga,BD20195476,,,,Homna,BD201954,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,13.4468770932939
Mathbari,BD10428440,,,,Rajapur,BD104284,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,25.3333392731689
Mathbari,BD45619461,,,,Trishal,BD456194,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,37.6579176148858
Mathbaria,BD10795860,,,,Mathbaria,BD107958,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,21.4036047546001
Mathiura,BD60911760,,,,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,14.7442896687128
Mathu Bhuiyan,BD20302556,,,,Daganbhuiyan,BD203025,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,13.2839577231016
Mathurapur,BD40503961,,,,Daulatpur,BD405039,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,25.1196649580873
Mathurapur,BD50102785,,,,Dhunat,BD501027,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,27.5462371813379
Mathurapur,BD50640673,,,,Badalgachhi,BD506406,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,26.6073634818865
Mathureshpur,BD40874763,,,,Kaliganj,BD408747,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,33.0946201936461
Matibhanga,BD10797642,,,,Nazirpur,BD107976,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,23.8123759934086
Matiganj,BD20309466,,,,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.6837431481839
Matikata,BD50813457,,,,Godagari,BD508134,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,30.964846091322
Matindhar,BD50647551,,,,Patnitala,BD506475,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,38.2666449643248
Matiranga,BD20467059,,,,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,130.816224989071
Matiranga Paurashava,BD20467099,,,,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,13.6324512220607
Matlab Paurashava,BD20137699,,,,Matlab Dakshin,BD201376,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,30.5915771758604
Matmura,BD40574763,,,,Gangni,BD405747,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,47.3433339187503
Matrai,BD50385866,,,,Kalai,BD503858,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,38.8391855330253
Matuail (part),BD30261280,,,,Demra,BD302612,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,1.95511159265479
Matuail (part),BD30262980,,,,Jatrabari,BD302629,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,8.58095460391141
